id,loan_amnt_EUR,loan_amnt_EUR,funded_amnt_EUR,funded_amnt_EUR,int_rate,installment_EUR,installment_EUR,total_pymnt_EUR,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
55200396.0,4025.0,3521.9273758459253,4025.0,3521.9273758459253,0.17859999999999998,145.24,127.08688995474839,867.45,759.0300378080865,1.1428401470184326,7.0,1.0,36.0,20.0,1.0,2.0
55201754.0,16000.0,14000.20820212045,16000.0,14000.20820212045,0.1333,366.76,320.91977251310595,1821.95,1594.2299583658346,1.1428401470184326,7.0,1.0,60.0,13.0,0.0,1.0
55201787.0,10000.0,8750.13012632528,10000.0,8750.13012632528,686165.2,333.53,291.8430901033271,1660.82,1453.239111640355,1.1428401470184326,7.0,1.0,60.0,11.0,0.0,3.0
55201815.0,28000.0,24500.364353710786,28000.0,24500.364353710786,686165.2,867.9,759.4237936637711,5184.81,4536.776218027258,1.1428401470184326,7.0,1.0,36.0,5.0,1.0,1.0
55202507.0,6500.0,5687.584582111433,6500.0,5687.584582111433,0.21989999999999998,248.21,217.1869798655198,1473.38,1289.2266725525142,1.1428401470184326,7.0,1.0,36.0,26.0,1.0,1.0
55202531.0,12000.0,10500.156151590336,12000.0,10500.156151590336,0.17859999999999998,303.81,265.83770336788837,1799.05,1574.1921603765495,1.1428401470184326,7.0,1.0,60.0,20.0,0.0,3.0
55202895.0,25000.0,21875.325315813203,25000.0,21875.325315813203,686165.2,531.06,464.6844104886303,3096.16,2709.180289192328,1.1428401470184326,7.0,1.0,60.0,8.0,0.0,2.0
55202912.0,10800.0,9450.140536431303,10800.0,9450.140536431303,0.1561,260.41,227.86213861963665,11028.28,9649.888506955058,1.1428401470184326,7.0,1.0,60.0,16.0,1.0,3.0
55203264.0,5000.0,4375.06506316264,5000.0,4375.06506316264,0.1757,179.69,157.23108823993897,1068.38,934.8464024363404,1.1428401470184326,7.0,1.0,36.0,19.0,1.0,2.0
55203520.0,10000.0,8750.13012632528,10000.0,8750.13012632528,686165.2,312.86,273.75657113221274,1872.78,1638.706869797946,1.1428401470184326,7.0,1.0,36.0,5.0,0.0,3.0
55203544.0,11400.0,9975.14834401082,11400.0,9975.14834401082,0.2299,321.31,281.1504310889576,1591.99,1393.0119659808583,1.1428401470184326,7.0,1.0,60.0,27.0,1.0,1.0
55203606.0,4800.0,4200.062460636134,4800.0,4200.062460636134,686165.2,68616520.0,60040347.88156012,797.22,697.577873930904,1.1428401470184326,7.0,1.0,36.0,11.0,1.0,2.0
55208212.0,24000.0,21000.31230318067,24000.0,21000.31230318067,0.23989999999999997,690.3,604.0214826202341,3419.51,2992.1157468270562,1.1428401470184326,7.0,1.0,60.0,28.0,1.0,4.0
55208450.0,10000.0,8750.13012632528,10000.0,8750.13012632528,686165.2,301.15,263.5101687542858,1808.14,1582.1460286613794,1.1428401470184326,7.0,1.0,36.0,1.0,0.0,4.0
55208945.0,8125.0,7109.48072763929,8125.0,7109.48072763929,686165.2,265.97,232.7272109698735,1602.07,1401.8320971481942,1.1428401470184326,7.0,1.0,36.0,9.0,0.0,2.0
55209126.0,15000.0,13125.19518948792,15000.0,13125.19518948792,686165.2,503.18,440.2890476964355,3008.5,2632.476648504961,1.1428401470184326,7.0,1.0,36.0,12.0,1.0,3.0
55209176.0,17000.0,14875.221214752977,17000.0,14875.221214752977,686165.2,531.86,465.3844208987364,3183.71,2785.787678448306,1.1428401470184326,7.0,1.0,36.0,5.0,1.0,0.0
55209795.0,68616520.0,60040347.88156012,6000.0,5250.078075795168,686165.2,197.95,173.20882585060892,1183.86,1035.8929051351445,1.1428401470184326,7.0,1.0,36.0,10.0,0.0,2.0
55210411.0,18000.0,15750.234227385505,18000.0,15750.234227385505,686165.2,580.73,508.14630682608805,3474.39,3040.1364609603293,1.1428401470184326,7.0,1.0,36.0,8.0,0.0,1.0
55210636.0,25000.0,21875.325315813203,25000.0,21875.325315813203,686165.2,68616520.0,60040347.88156012,2592.41,2268.3924840786917,1.1428401470184326,7.0,1.0,60.0,7.0,1.0,4.0
55211148.0,15000.0,13125.19518948792,15000.0,13125.19518948792,0.1561,361.67,316.46595627880646,2144.0,1876.0278990841402,1.1428401470184326,7.0,1.0,60.0,16.0,1.0,1.0
55211192.0,7000.0,6125.091088427696,7000.0,6125.091088427696,0.1399,239.21,209.31186275182705,1190.61,1041.799242970414,1.1428401470184326,7.0,1.0,36.0,14.0,0.0,2.0
55211493.0,32000.0,28000.4164042409,32000.0,28000.4164042409,686165.2,1020.13,892.6270245768209,5084.35,4448.8724107781945,1.1428401470184326,7.0,1.0,60.0,7.0,1.0,3.0
55218120.0,18000.0,15750.234227385505,18000.0,15750.234227385505,686165.2,549.56,480.8721512223321,68616520.0,60040347.88156012,1.1428401470184326,7.0,1.0,36.0,2.0,0.0,2.0
55218730.0,10000.0,8750.13012632528,10000.0,8750.13012632528,0.1399,232.64,203.5630272588313,1388.07,1214.5793124448332,1.1428401470184326,7.0,1.0,60.0,14.0,1.0,0.0
55219532.0,12000.0,10500.156151590336,12000.0,10500.156151590336,686165.2,254.91,223.04956705015772,1522.8,1332.4698156368138,1.1428401470184326,7.0,1.0,60.0,8.0,0.0,4.0
55220481.0,17625.0,15422.104347648306,17625.0,15422.104347648306,0.1655,624.44,546.3931256082559,3714.23,3249.9995819101146,1.1428401470184326,7.0,1.0,36.0,17.0,0.0,3.0
55221047.0,68616520.0,60040347.88156012,25000.0,21875.325315813203,0.1333,846.33,740.5497629812875,4213.14,3686.5523240426096,1.1428401470184326,7.0,1.0,36.0,13.0,1.0,1.0
55221326.0,28000.0,24500.364353710786,28000.0,24500.364353710786,686165.2,867.9,759.4237936637711,5196.11,4546.663865070005,1.1428401470184326,7.0,1.0,36.0,4.0,1.0,1.0
55229108.0,22000.0,19250.286277915617,1000.0,875.0130126325281,686165.2,725.79,635.0756944385626,4340.65,3798.1252332833824,1.1428401470184326,7.0,1.0,36.0,10.0,1.0,2.0
55229387.0,17850.0,15618.982275490625,17850.0,15618.982275490625,0.19190000000000002,656.03,574.0347866773174,3917.15,3427.5572224335074,1.1428401470184326,7.0,1.0,36.0,23.0,0.0,3.0
55229390.0,8000.0,7000.104101060225,8000.0,7000.104101060225,686165.2,244.25,213.72192833549497,1218.48,1066.1858556324828,1.1428401470184326,7.0,1.0,36.0,2.0,0.0,1.0
55229457.0,16000.0,14000.20820212045,16000.0,14000.20820212045,686165.2,533.65,466.9506941913486,3180.82,2783.258890841798,1.1428401470184326,7.0,1.0,36.0,11.0,0.0,2.0
55229687.0,12000.0,10500.156151590336,12000.0,10500.156151590336,686165.2,377.04,329.9149062829684,2251.33,1969.9430457299893,1.1428401470184326,7.0,1.0,36.0,6.0,0.0,2.0
55229688.0,35000.0,30625.455442138482,35000.0,30625.455442138482,686165.2,1184.86,1036.7679181477772,6048.87,5292.83996172252,1.1428401470184326,7.0,1.0,36.0,13.0,1.0,4.0
55230029.0,15000.0,13125.19518948792,15000.0,13125.19518948792,686165.2,494.86,433.00893943133286,2464.69,2156.6358221052656,1.1428401470184326,7.0,1.0,36.0,10.0,1.0,0.0
55230345.0,29000.0,25375.377366343313,29000.0,25375.377366343313,0.17859999999999998,734.21,642.4433040049285,3697.37,3235.24686251713,1.1428401470184326,7.0,1.0,60.0,20.0,1.0,1.0
55230401.0,15000.0,13125.19518948792,15000.0,13125.19518948792,686165.2,471.3,412.39363285371047,2814.17,2462.4353697600814,1.1428401470184326,7.0,1.0,36.0,6.0,0.0,3.0
55230937.0,9500.0,8312.623620009017,9500.0,8312.623620009017,686165.2,286.1,250.3412229141663,68616520.0,60040347.88156012,1.1428401470184326,7.0,1.0,36.0,1.0,0.0,1.0
55231189.0,6000.0,5347.595955552128,6000.0,5347.595955552128,686165.2,201.27,179.38510632899613,1002.12,893.1554764963163,1.1219995021820068,8.0,1.0,36.0,12.0,1.0,3.0
55231403.0,7000.0,6125.091088427696,7000.0,6125.091088427696,686165.2,219.94,192.45036199839822,1093.34,956.6867272316482,1.1428401470184326,7.0,1.0,36.0,6.0,0.0,2.0
55231616.0,35000.0,30625.455442138482,1000.0,875.0130126325281,0.1333,802.29,702.0141899049509,4761.9,4166.724464854835,1.1428401470184326,7.0,1.0,60.0,13.0,1.0,2.0
55238252.0,12000.0,10500.156151590336,12000.0,10500.156151590336,686165.2,382.55,334.7362279825736,2283.07,1997.715958750946,1.1428401470184326,7.0,1.0,36.0,7.0,0.0,2.0
55238255.0,12000.0,10500.156151590336,12000.0,10500.156151590336,686165.2,244.36,213.81817976688455,1455.25,1273.3626866334864,1.1428401470184326,7.0,1.0,60.0,6.0,0.0,2.0
55238531.0,15000.0,13125.19518948792,15000.0,13125.19518948792,686165.2,469.29,410.6348566983191,2809.16,2458.051554566792,1.1428401470184326,7.0,1.0,36.0,5.0,1.0,1.0
55238782.0,8025.0,7021.979426376038,8025.0,7021.979426376038,0.1561,280.6,245.5286513446874,1676.64,1467.0818175002019,1.1428401470184326,7.0,1.0,36.0,16.0,0.0,3.0
55238849.0,5300.0,nan,5300.0,nan,686165.2,165.82,nan,992.6,nan,nan,0.0,1.0,36.0,5.0,1.0,2.0
55239905.0,20225.0,18025.85470017363,20225.0,18025.85470017363,0.1999,535.73,477.47793021132355,2656.19,2367.3718168630007,1.1219995021820068,8.0,1.0,60.0,25.0,1.0,3.0
55240214.0,15000.0,13125.19518948792,15000.0,13125.19518948792,0.1333,343.84,300.8644742635684,2040.82,1785.744056440716,1.1428401470184326,7.0,1.0,60.0,13.0,1.0,1.0
55240512.0,30000.0,26250.39037897584,30000.0,26250.39037897584,0.1757,754.81,660.4685720651585,3715.48,3251.0933481759052,1.1428401470184326,7.0,1.0,60.0,19.0,1.0,1.0
55240620.0,18325.0,16034.613456491077,18325.0,16034.613456491077,0.1399,426.3,373.0180472852467,2117.26,1852.6300511263466,1.1428401470184326,7.0,1.0,60.0,14.0,0.0,4.0
55240653.0,18000.0,15750.234227385505,18000.0,15750.234227385505,686165.2,382.36,334.56997551017344,1891.82,1655.367117558469,1.1428401470184326,7.0,0.0,60.0,8.0,0.0,4.0
55240878.0,24000.0,21000.31230318067,24000.0,21000.31230318067,686165.2,722.76,632.424405010286,4322.37,3782.12999541246,1.1428401470184326,7.0,1.0,36.0,1.0,1.0,4.0
55241307.0,7000.0,6125.091088427696,7000.0,6125.091088427696,686165.2,215.79,188.81905799597322,1289.38,1128.2242782281292,1.1428401470184326,7.0,1.0,36.0,3.0,1.0,4.0
55241428.0,4000.0,3500.0520505301124,4000.0,3500.0520505301124,686165.2,125.68,109.97163542765614,750.44,656.6447651999543,1.1428401470184326,7.0,1.0,36.0,6.0,1.0,1.0
55249902.0,14000.0,12250.182176855393,14000.0,12250.182176855393,686165.2,451.68,395.22587754586027,2242.86,1962.531685512992,1.1428401470184326,7.0,1.0,60.0,8.0,1.0,4.0
55249974.0,68616520.0,60040347.88156012,5600.0,4900.072870742157,686165.2,186.78,163.4349304995036,947.4,828.987328168057,1.1428401470184326,7.0,1.0,36.0,11.0,0.0,2.0
55250023.0,35000.0,30625.455442138482,35000.0,30625.455442138482,0.1825,893.54,781.859127307669,5290.27,4629.055090339484,1.1428401470184326,7.0,1.0,60.0,21.0,0.0,4.0
55250220.0,10000.0,8750.13012632528,10000.0,8750.13012632528,0.1399,68616520.0,60040347.88156012,1700.88,1488.2921329264145,1.1428401470184326,7.0,1.0,36.0,14.0,1.0,3.0
55250414.0,7200.0,6300.093690954202,7200.0,6300.093690954202,686165.2,240.15,210.1343749837016,1435.98,1256.5011858800576,1.1428401470184326,7.0,1.0,36.0,11.0,1.0,2.0
55250594.0,14400.0,12834.230293325105,14400.0,12834.230293325105,686165.2,68616520.0,61155570.806010276,1602.37,1428.137888549677,1.1219995021820068,8.0,1.0,60.0,11.0,1.0,4.0
55250812.0,12000.0,10500.156151590336,12000.0,10500.156151590336,686165.2,244.36,213.81817976688455,1460.71,1278.14025768246,1.1428401470184326,7.0,1.0,60.0,6.0,0.0,1.0
55251283.0,8000.0,7000.104101060225,8000.0,7000.104101060225,686165.2,268.36,234.81849207006525,1604.52,1403.975879029144,1.1428401470184326,7.0,1.0,36.0,12.0,0.0,2.0
55251701.0,8000.0,7000.104101060225,8000.0,7000.104101060225,686165.2,251.36,219.94327085531228,1500.89,1313.298280530035,1.1428401470184326,7.0,1.0,36.0,6.0,1.0,1.0
55253018.0,35000.0,30625.455442138482,35000.0,30625.455442138482,686165.2,729.44,638.2694919346714,4340.98,3798.4139875775513,1.1428401470184326,7.0,1.0,60.0,7.0,1.0,4.0
55253034.0,21000.0,18375.27326528309,21000.0,18375.27326528309,0.1655,516.84,452.24172544899585,3062.42,2679.6573501461066,1.1428401470184326,7.0,1.0,60.0,17.0,1.0,4.0
55253137.0,15000.0,13125.19518948792,15000.0,13125.19518948792,686165.2,503.18,440.2890476964355,2997.93,2623.227760961435,1.1428401470184326,7.0,1.0,36.0,12.0,1.0,2.0
55254262.0,29400.0,25725.382571396323,29400.0,25725.382571396323,0.20989999999999998,795.21,695.8190977755127,3941.77,3449.10004280452,1.1428401470184326,7.0,1.0,60.0,25.0,0.0,3.0
55254581.0,12000.0,10500.156151590336,12000.0,10500.156151590336,686165.2,375.43,328.50613533263004,2242.06,1961.8316751028858,1.1428401470184326,7.0,1.0,36.0,5.0,0.0,3.0
55254842.0,15000.0,13368.989888880318,15000.0,13368.989888880318,686165.2,457.97,408.173086627368,2279.45,2031.5962668138825,1.1219995021820068,8.0,1.0,36.0,2.0,0.0,1.0
55255716.0,17000.0,14875.221214752977,17000.0,14875.221214752977,686165.2,541.95,474.21330219619864,3268.18,2859.7000276253752,1.1428401470184326,7.0,1.0,36.0,7.0,1.0,4.0
55258168.0,15000.0,13125.19518948792,1000.0,875.0130126325281,686165.2,303.36,265.44394751220375,1813.58,1586.9060994501,1.1428401470184326,7.0,1.0,60.0,5.0,1.0,2.0
55258259.0,3800.0,3325.049448003607,3800.0,3325.049448003607,686165.2,119.4,104.47655370832385,712.95,623.8405273563609,1.1428401470184326,7.0,1.0,36.0,6.0,0.0,1.0
55258420.0,20000.0,17825.319851840424,20000.0,17825.319851840424,686165.2,637.58,568.253371556821,3187.15,2840.5984082896607,1.1219995021820068,8.0,1.0,36.0,7.0,1.0,3.0
55258537.0,7000.0,6125.091088427696,7000.0,6125.091088427696,0.1333,236.98,207.36058373365648,1416.7,1239.6309349965024,1.1428401470184326,7.0,1.0,36.0,13.0,1.0,1.0
55258682.0,15000.0,13125.19518948792,15000.0,13125.19518948792,686165.2,338.93,296.5681603715427,2023.0,1770.1513245556043,1.1428401470184326,7.0,1.0,60.0,12.0,1.0,4.0
55259312.0,4525.0,3959.4338821621895,4525.0,3959.4338821621895,0.1855,68616520.0,60040347.88156012,984.44,861.397810155966,1.1428401470184326,7.0,1.0,36.0,22.0,0.0,2.0
55259634.0,12000.0,10500.156151590336,12000.0,10500.156151590336,0.1333,406.24,355.4652862518382,2419.67,2117.2427362765493,1.1428401470184326,7.0,1.0,36.0,13.0,0.0,4.0
55259900.0,2400.0,2100.031230318067,2400.0,2100.031230318067,686165.2,75.41,65.98473128261894,2404.91,2104.327544210093,1.1428401470184326,7.0,1.0,36.0,6.0,0.0,2.0
55261113.0,6000.0,5250.078075795168,6000.0,5250.078075795168,686165.2,193.58,169.3850189854048,1154.82,1010.482527248296,1.1428401470184326,7.0,1.0,36.0,10.0,0.0,2.0
55261398.0,16000.0,14000.20820212045,16000.0,14000.20820212045,686165.2,481.84,421.6162700068573,2404.47,2103.9425384845345,1.1428401470184326,7.0,1.0,60.0,1.0,0.0,2.0
55268175.0,30000.0,26250.39037897584,30000.0,26250.39037897584,0.1825,765.89,670.1637162451269,4639.86,4059.937876793161,1.1428401470184326,7.0,0.0,60.0,21.0,1.0,1.0
55268239.0,68616520.0,60040347.88156012,8000.0,7000.104101060225,686165.2,261.88,229.14840774820644,1304.52,1141.4719752393855,1.1428401470184326,7.0,1.0,36.0,9.0,1.0,4.0
55268439.0,17625.0,15422.104347648306,17625.0,15422.104347648306,686165.2,587.85,514.3763994760317,3515.07,3075.7319903142206,1.1428401470184326,7.0,1.0,36.0,11.0,1.0,1.0
55268468.0,10000.0,8750.13012632528,10000.0,8750.13012632528,686165.2,333.53,291.8430901033271,1653.99,1447.2627727640752,1.1428401470184326,7.0,1.0,36.0,11.0,1.0,4.0
55268859.0,24000.0,21000.31230318067,24000.0,21000.31230318067,686165.2,485.38,424.71381607157645,2927.55,2561.6443451323576,1.1428401470184326,7.0,1.0,60.0,5.0,1.0,4.0
55268887.0,10100.0,8837.631427588532,1000.0,875.0130126325281,0.1655,357.84,313.1146564404238,1779.91,1557.444411314763,1.1428401470184326,7.0,1.0,36.0,17.0,0.0,4.0
55268927.0,18000.0,15750.234227385505,18000.0,15750.234227385505,0.1333,68616520.0,60040347.88156012,3709.48,3245.84327010011,1.1428401470184326,7.0,1.0,36.0,13.0,1.0,1.0
55271669.0,16000.0,nan,16000.0,nan,0.1561,385.79,nan,1915.07,nan,nan,0.0,1.0,60.0,16.0,1.0,3.0
55271948.0,24025.0,21022.187628496486,1000.0,875.0130126325281,0.1333,813.33,711.674333564414,4862.19,4254.479519891751,1.1428401470184326,7.0,1.0,36.0,13.0,1.0,4.0
55271951.0,10000.0,8750.13012632528,10000.0,8750.13012632528,686165.2,308.27,269.7402614042294,1841.96,1611.7389687486113,1.1428401470184326,7.0,1.0,36.0,5.0,0.0,1.0
55272120.0,8875.0,7765.740487113687,8875.0,7765.740487113687,0.1825,321.97,281.72793967729507,1913.82,1674.6174038363847,1.1428401470184326,7.0,1.0,36.0,25.0,1.0,1.0
55272141.0,24000.0,21000.31230318067,24000.0,21000.31230318067,686165.2,68616520.0,60040347.88156012,4322.37,3782.12999541246,1.1428401470184326,7.0,1.0,36.0,1.0,1.0,2.0
55272286.0,18000.0,15750.234227385505,18000.0,15750.234227385505,686165.2,589.22,515.5751673033382,3513.34,3074.2182178023663,1.1428401470184326,7.0,1.0,36.0,9.0,0.0,2.0
55278455.0,10350.0,9056.384680746665,10350.0,9056.384680746665,0.17859999999999998,373.46,326.7823596977439,2230.49,1951.7077745467273,1.1428401470184326,7.0,1.0,36.0,20.0,0.0,2.0
55278725.0,8800.0,7700.114511166247,8800.0,7700.114511166247,0.1333,297.91,260.6751265933565,1483.03,1297.670548124418,1.1428401470184326,7.0,1.0,36.0,13.0,1.0,3.0
55279128.0,6300.0,5512.581979584927,6300.0,5512.581979584927,0.1333,213.28,186.62277533426558,1275.01,1115.6503412365996,1.1428401470184326,7.0,1.0,60.0,13.0,0.0,3.0
55279312.0,16000.0,14000.20820212045,16000.0,14000.20820212045,686165.2,339.88,297.39942273354364,2030.4,1776.626420849085,1.1428401470184326,7.0,1.0,60.0,8.0,0.0,4.0
55280310.0,35000.0,30625.455442138482,35000.0,30625.455442138482,0.1333,1184.86,1036.7679181477772,5872.46,5138.478916164016,1.1428401470184326,7.0,0.0,36.0,13.0,1.0,2.0
55280759.0,5000.0,4375.06506316264,5000.0,4375.06506316264,686165.2,156.43,136.87828556610637,779.96,682.4751493328666,1.1428401470184326,7.0,1.0,36.0,5.0,0.0,2.0
55281042.0,6000.0,5250.078075795168,6000.0,5250.078075795168,686165.2,197.95,173.20882585060892,1180.01,1032.5241050365094,1.1428401470184326,7.0,1.0,36.0,10.0,0.0,2.0
55288490.0,8850.0,7743.865161797873,8850.0,7743.865161797873,0.1855,322.4,282.104195272727,1916.16,1676.664934285945,1.1428401470184326,7.0,1.0,36.0,22.0,0.0,1.0
55288814.0,10000.0,8750.13012632528,10000.0,8750.13012632528,686165.2,318.79,278.94539829712363,1588.86,1390.2731752513184,1.1428401470184326,7.0,1.0,36.0,7.0,1.0,1.0
55289203.0,14000.0,12250.182176855393,14000.0,12250.182176855393,686165.2,313.48,274.2990792000449,1871.32,1637.4293507995023,1.1428401470184326,7.0,1.0,60.0,11.0,1.0,3.0
55289473.0,31300.0,27387.907295398127,31300.0,27387.907295398127,686165.2,1024.58,896.5208324830355,5084.68,4449.161165072363,1.1428401470184326,7.0,1.0,36.0,9.0,0.0,3.0
55289841.0,22000.0,19250.286277915617,22000.0,19250.286277915617,686165.2,467.33,408.91983119355933,2779.56,2432.1511693928696,1.1428401470184326,7.0,1.0,60.0,8.0,1.0,4.0
55290206.0,2500.0,2187.53253158132,2500.0,2187.53253158132,686165.2,78.22,68.44351784811634,468.22,409.6985927748023,1.1428401470184326,7.0,1.0,36.0,5.0,0.0,3.0
55290691.0,15000.0,13125.19518948792,15000.0,13125.19518948792,686165.2,471.3,412.39363285371047,2349.68,2056.0005755223983,1.1428401470184326,7.0,1.0,36.0,6.0,0.0,4.0
55290957.0,6500.0,5687.584582111433,6500.0,5687.584582111433,686165.2,209.71,183.49897887916745,1261.86,1104.1439201204817,1.1428401470184326,7.0,1.0,36.0,8.0,0.0,1.0
55291461.0,20000.0,17825.319851840424,20000.0,17825.319851840424,686165.2,451.9,402.7631020523344,68616520.0,61155570.806010276,1.1219995021820068,8.0,1.0,60.0,12.0,0.0,2.0
55298237.0,6350.0,5556.332630216553,6350.0,5556.332630216553,0.1333,214.97,188.10154732561455,2140.67,1873.1141057520738,1.1428401470184326,7.0,1.0,36.0,13.0,0.0,2.0
55298248.0,20000.0,17500.26025265056,1000.0,875.0130126325281,686165.2,628.39,549.8494270081543,3752.16,3283.188825479266,1.1428401470184326,7.0,1.0,36.0,6.0,1.0,4.0
55299392.0,22400.0,19600.291482968627,22400.0,19600.291482968627,0.1757,563.59,493.1485837895665,3359.68,2939.763718281252,1.1428401470184326,7.0,1.0,60.0,19.0,1.0,2.0
55300397.0,6600.0,5775.085883374685,6600.0,5775.085883374685,686165.2,212.94,186.32527090997053,1270.31,1111.5377800772267,1.1428401470184326,7.0,1.0,36.0,8.0,1.0,2.0
55300475.0,16000.0,14000.20820212045,16000.0,14000.20820212045,686165.2,510.07,446.31788735347357,2999.28,2624.4090285284888,1.1428401470184326,7.0,1.0,36.0,10.0,1.0,4.0
55309049.0,14000.0,12250.182176855393,14000.0,12250.182176855393,686165.2,427.44,374.01556211964777,2559.79,2239.849559606619,1.1428401470184326,7.0,1.0,36.0,2.0,0.0,2.0
55310309.0,12000.0,10500.156151590336,12000.0,10500.156151590336,0.1399,410.08,358.8253362203471,2111.02,1847.1699699275193,1.1428401470184326,7.0,1.0,36.0,14.0,0.0,1.0
55310595.0,16000.0,14000.20820212045,16000.0,14000.20820212045,0.1333,366.76,320.91977251310595,1821.95,1594.2299583658346,1.1428401470184326,7.0,1.0,60.0,13.0,1.0,4.0
55310670.0,16800.0,14700.218612226472,16800.0,14700.218612226472,686165.2,527.85,461.87561871808,2631.62,2302.7017443040136,1.1428401470184326,7.0,1.0,36.0,6.0,1.0,2.0
55310690.0,11000.0,9625.143138957808,11000.0,9625.143138957808,686165.2,68616520.0,60040347.88156012,2135.45,1868.546537826132,1.1428401470184326,7.0,1.0,36.0,8.0,0.0,1.0
55310775.0,16000.0,14000.20820212045,16000.0,14000.20820212045,686165.2,352.13,308.1183321382921,1740.15,1522.6538939324937,1.1428401470184326,7.0,1.0,60.0,10.0,1.0,2.0
55311261.0,22375.0,19578.416157652817,22375.0,19578.416157652817,0.1825,571.23,499.833683206079,3382.01,2959.3027588533364,1.1428401470184326,7.0,1.0,60.0,21.0,1.0,2.0
55311332.0,6000.0,5250.078075795168,6000.0,5250.078075795168,686165.2,193.58,169.3850189854048,1154.82,1010.482527248296,1.1428401470184326,7.0,1.0,36.0,8.0,1.0,1.0
55311375.0,14000.0,12250.182176855393,14000.0,12250.182176855393,0.20989999999999998,378.67,331.3411774935594,1860.7,1628.1367126053449,1.1428401470184326,7.0,1.0,60.0,25.0,1.0,1.0
55330311.0,21000.0,18375.27326528309,21000.0,18375.27326528309,0.1699,68616520.0,60040347.88156012,2589.18,2265.5661920478888,1.1428401470184326,7.0,1.0,60.0,18.0,1.0,4.0
55330365.0,5000.0,4375.06506316264,1000.0,875.0130126325281,686165.2,167.73,146.76593260885392,831.6,727.6608213052103,1.1428401470184326,7.0,1.0,36.0,12.0,1.0,1.0
55330505.0,4000.0,3500.0520505301124,4000.0,3500.0520505301124,686165.2,133.42,116.74423614543188,664.37,581.3323952026726,1.1428401470184326,7.0,1.0,36.0,11.0,0.0,1.0
55330553.0,5500.0,4812.571569478904,5500.0,4812.571569478904,686165.2,181.45,158.7711111421722,909.01,795.3955786130944,1.1428401470184326,7.0,1.0,36.0,10.0,1.0,1.0
55340471.0,20000.0,17500.26025265056,20000.0,17500.26025265056,686165.2,440.16,385.1457276403336,2187.99,1914.5197215098449,1.1428401470184326,7.0,1.0,60.0,10.0,0.0,3.0
55341008.0,68616520.0,60040347.88156012,13000.0,11375.169164222865,686165.2,406.72,355.88529249790184,2027.9,1774.4388883175038,1.1428401470184326,7.0,1.0,36.0,5.0,0.0,2.0
55341169.0,10000.0,8750.13012632528,10000.0,8750.13012632528,0.1999,371.59,325.14608536412106,1835.74,1606.296387810037,1.1428401470184326,7.0,1.0,36.0,24.0,0.0,3.0
55342080.0,21550.0,18856.53042223098,21550.0,18856.53042223098,0.24989999999999998,632.4,553.3582291888107,68616520.0,60040347.88156012,1.1428401470184326,7.0,1.0,60.0,29.0,1.0,1.0
55350129.0,8000.0,7000.104101060225,8000.0,7000.104101060225,686165.2,240.92,210.80813500342865,1440.79,1260.70999847082,1.1428401470184326,7.0,1.0,36.0,1.0,1.0,1.0
55350824.0,8000.0,7000.104101060225,8000.0,7000.104101060225,0.1561,279.72,244.75863989357077,1391.66,1217.720609160184,1.1428401470184326,7.0,1.0,36.0,16.0,1.0,0.0
55351487.0,5000.0,4375.06506316264,5000.0,4375.06506316264,0.1333,169.27,148.11345264830803,842.65,737.3297150947998,1.1428401470184326,7.0,1.0,36.0,13.0,1.0,2.0
55351681.0,12375.0,10828.286031327534,12375.0,10828.286031327534,686165.2,307.49,269.05775125437606,1525.77,1335.0686042843324,1.1428401470184326,7.0,1.0,60.0,18.0,0.0,4.0
55360297.0,15000.0,13368.989888880318,15000.0,13368.989888880318,0.1757,377.41,336.37269826415474,1872.41,1668.8153571892265,1.1219995021820068,8.0,1.0,60.0,19.0,0.0,4.0
55360740.0,11175.0,9778.270416168501,11175.0,9778.270416168501,0.1757,401.6,351.4052258732233,1997.09,1747.4797373982954,1.1428401470184326,7.0,1.0,36.0,20.0,0.0,3.0
55361761.0,14000.0,12250.182176855393,14000.0,12250.182176855393,686165.2,68616520.0,60040347.88156012,2134.77,1867.951528977542,1.1428401470184326,7.0,1.0,36.0,2.0,0.0,2.0
55362039.0,20000.0,17500.26025265056,20000.0,17500.26025265056,686165.2,610.62,534.3004457736743,3656.79,3199.7388344645024,1.1428401470184326,7.0,1.0,36.0,2.0,0.0,4.0
55362062.0,19200.0,16800.249842544537,19200.0,16800.249842544537,686165.2,68616520.0,60040347.88156012,3007.57,2631.6628864032127,1.1428401470184326,7.0,1.0,36.0,6.0,1.0,1.0
55370453.0,3450.0,3018.794893582222,3450.0,3018.794893582222,0.1757,68616520.0,60040347.88156012,616.58,539.5155233289642,1.1428401470184326,7.0,1.0,36.0,19.0,1.0,1.0
55370852.0,14000.0,12250.182176855393,14000.0,12250.182176855393,686165.2,469.63,410.93236112261417,2377.76,2080.57094091712,1.1428401470184326,7.0,1.0,36.0,12.0,1.0,2.0
55371942.0,13000.0,11375.169164222865,1000.0,875.0130126325281,686165.2,433.59,379.39689214733784,2159.07,1889.2143451845125,1.1428401470184326,7.0,1.0,36.0,11.0,1.0,2.0
55372193.0,8000.0,nan,8000.0,nan,0.1333,270.83,nan,8427.76,nan,nan,0.0,1.0,36.0,13.0,1.0,1.0
